date,AANGBULD,AHMDUILJ,ANWUJOKX,APQGTRMF,ATLDMDBO,AXULOHBQ,BEZYMBBT,BJALXPFS,BLANHGYY,BSRMSVTC,BTMOEMEP,BUZIIBYG,CCLHWFWF,DBWLZWNK,DDEXPPXU,DEWLVASR,DJBLNPNC,DNMPSKTB,DUCMGGNW,ELQGMQWE,EVBVXETX,FCYBOAXC,FDXPMYGF,FITUEHWN,FQCLOEXA,FRHNWLNI,FTSVTTSR,FWUCPMMW,GIKPEWTY,GKQIJYDH,GMBFCMIU,GYHKIVQT,HCDTGMST,HXYSSRXE,IGDVVKUD,JBVHSUWY,JERHKLYW,JPBRUTWP,JSLXRQOK,KAGJCHMR,KEUWZRKO,KFQSHBNH,KJNSOAHR,LLHREMKS,LPHPPJUG,LRVGFDFM,LSOIUSXD,LTOYKIML,LUENUFGA,MBSBZBXA,MIRCVAMV,NAQIHUKZ,NZKBIBNU,OGAFEHLU,OJIFIHMZ,OKMBFVKS,OXKURKXR,PLMZALFA,PYZMVUWD,QJQJSWFU,QKXNTIIB,QRKRBYJL,QSDCUCLB,QVLMOEYE,RAWUKQMJ,RCBZUSIM,RJCAXSGH,RJGPVEXX,ROACSLMG,RUVXNNVA,SAAYMURU,SAHWCZNH,SDWAYPIK,SNHYOVBM,STZDBITS,SUOYXCHP,TANNMIMB,TGOELCAG,UGEQLMXM,UIFPPCLR,UQYUIVVR,UXSPKBJR,VBYCLTYZ,VMAQSTJE,VUAFAIYJ,VWMBASNE,WBLJNPZQ,WHPUAOID,WPQXWHYO,WQMVCOEM,XIFHSOWQ,XIIEJNEE,XIPPENFQ,XMKRPGLB,XUOIQPFL,YSYHGLQK,ZCELVYQU,ZGJXVMNI,ZKENOUDA,ZXERAXWP
2024-04-01,143533.28919990486,129019.26928879117,,253042.5714592397,42318396.67761095,63754.22408079185,4937755.913877131,121927.29461024726,,346003.9172914109,13106924.51499043,17364793.6854158,24870626.466594636,473660.4741949599,22868.06318585191,230336.36860590885,2446.553055754766,5234286.034964074,1247338.6880667638,402483.4265954318,4549386.016858257,106733133.17840299,2342.592765680658,52097.35203461629,1629064.334384241,1139186.614494788,190535.47276206335,2160.612957302462,18739.82150607639,10758632.759401284,,27593418.394062284,80891.18135335938,5860280.486007891,8545.351096938972,379781.7573180433,9222.161259011238,5638558.859109879,20582.65962411388,36873.492890123074,432954.55334510934,,5099206.077936649,41460.338263522324,1212012.0676337944,13240587.09981256,109240.73129578136,353153.8477301792,7849210.5188590335,4010683.303138864,96185.51355020334,8465.078496782546,268039.5953571457,1061610.7909598476,3456058.3776835557,2336386.3732441287,107727.69048457062,,16022.144631602167,163614.78311151481,1868808.274585856,2603383.603616341,276.5702160493828,1422115.8338809477,3980576.8121773493,8448.693253849038,,607416.2504842245,2101095.814527674,,25633.19484957579,1910934.5659416218,7308538.529128612,548134.6946818978,24410397.24513713,32660.554443189278,730.8101851851854,294477.7353487638,98738.48768051954,219452.53986039603,4229509.553651581,712678.9633699806,373870.7373096075,127137.4764613304,420539.8835428779,345297.14883620746,267440.20853818476,58348.061472663234,9775111.926620012,150749.05504297878,151425.83828493772,13148.761208230473,189732.86470134885,1089489.9637783514,3975697.00013643,2564.5011159161636,114575.5742775816,3000905.24908762,206620.502059029,10068.136377252396
2024-05-01,,127621.67618989934,,249717.66212300022,42268467.21120127,64827.652574830245,4871985.044933562,123840.26576898461,8134.933701218108,332682.00590443274,12912267.940449027,17415485.931245875,24787114.520567365,471616.5074089761,23795.38023697456,247282.7743116801,2745.3802722614837,5197877.5199075295,1254452.9080456852,410746.7614159065,4631946.920333171,107136751.10625958,2485.357473389059,54768.51276594748,1652253.855013336,1176298.027703133,206131.87303213016,,,10924126.486432252,,26559010.75561591,,5899563.121940745,8927.065758932315,364038.7229008988,9449.261173974204,5624018.353126039,,36918.77745486012,382129.718850671,,5497836.8008979475,44722.36850455847,1214941.8187412564,12944541.707946477,106202.82698820902,362120.3818928673,7276623.839496894,3982439.939007082,79872.44219990756,8730.601919002795,280731.9081175359,854463.3347103103,3468371.623697169,2316261.7735744133,105587.59504879781,,,157394.5300754645,1875933.7381824034,2508816.1835096935,,1390152.3995351056,3992574.2027711975,8559.365303120043,,625130.5236680788,2095864.1147221448,,26255.96948487187,1783837.689339341,6944118.2700686185,550319.4457427468,24134438.828722943,30219.79650310182,,,95506.87603636536,211245.1713364738,4399587.225360759,712733.3536884382,364107.4014898121,122293.75902663119,439803.63978841115,295453.269383459,257331.19845722755,60299.88520301556,10091245.333201211,157684.26453356497,120072.29507993016,30704.51901652836,178486.45919876333,1073829.5914057407,3886545.6030930723,2517.6130525124186,137278.57713805683,3030887.6622766186,226877.8242383655,10569.142478098194
2024-06-01,158071.60810063337,125784.07500775553,,243822.24527274823,42072591.875312895,66851.5688453684,4794743.609899124,126966.99001403176,,328995.60348472866,12595348.651822109,17450572.68623915,24654751.272012144,468863.54674872314,24639.380231245064,265613.5952798957,3058.9222081602275,5192966.434730459,1261170.2030401463,418666.8836946052,4705962.419638816,107665977.49645813,2797.2401872373357,57826.96325350916,1673169.5639870993,1212958.8386095166,222553.65430480524,2587.5967917298804,,11290303.891697569,,25661476.34976342,81578.44359812098,5938895.14740065,,349521.94182450423,9634.24312026703,5609832.616955918,22613.40823866903,36302.53343656005,347660.57738914137,,5953937.685518672,48882.842870709144,1216476.3375120768,12682512.0192059,103012.1522654016,370019.29407676647,6724742.879349236,3943116.1768280677,64771.84249324104,8993.790011467307,292244.206246157,648854.6120486754,3480333.300211079,2293294.980857059,103568.47548543412,,,151309.3978290652,1887024.6528129654,2429646.868508187,276.5702160493828,1350699.2963933442,3991417.9191384735,8677.871690662227,,638483.3648006003,2091062.2757644132,,26661.10108945802,1691387.9522117756,6593758.558192153,551449.7021709174,23823887.4694398,28521.73430582492,,,93196.37911727015,201148.35930756285,4545236.1740052765,704865.9813817457,354841.5465685342,118405.52453134781,458935.7299998368,260781.30326923064,248427.80594870806,61841.05093126892,10344617.608772242,162114.6714723332,95905.81800080305,,167448.6169199052,1065784.5733326622,3802504.862292668,2500.01615372311,164304.55373135267,3036792.4598323,246743.4479695359,11054.803207048697
2024-07-01,174686.6139412249,123991.49052696094,,235216.41963991578,41910356.32300061,68896.16182460578,4714354.799495669,130757.69166057129,7638.733705598075,332703.63540214504,12247770.83061526,17476778.05462985,24487622.75710854,463258.37134145305,25194.259933824203,285308.80039560585,3384.7865615226683,5212783.961133473,1270417.1220914032,426942.823858278,4772163.399482551,108237260.21942478,3248.246281419547,61286.7357066115,1691672.1149090112,1247068.5229566568,238799.5225700715,3106.4453740027,,11906014.815475363,,24903132.086192504,83267.26763563023,5976747.322263135,,335961.6991481199,9752.729819453529,5595232.6246879855,24261.458588260637,35223.70869995513,331408.1764910353,,6465270.548778098,53774.081129612794,1217242.2592091274,12499002.729232542,99781.33234054301,376048.02501776355,6205040.445058027,3910312.1213394785,50238.65053307021,,301637.9819266868,444273.903369617,3486161.687620979,2267187.3177889977,102006.55250104624,,14053.35637492278,146186.6586749048,1894390.958024576,2378360.772366957,276.57021604938285,1310234.8794796893,3978314.765400602,8878.799071563142,,647136.5965417784,2086248.2078111807,,26837.515197908724,1638372.4047315656,6260717.76928835,552740.0622698114,23514408.513964266,31151.817146320634,,289763.559614271,91479.58708669017,189098.29082170952,4630066.107786153,689346.7484984156,346947.7440337931,115510.66909012946,476339.2304635739,239008.10942412005,242039.52210787623,63042.40053188758,10528959.436706107,164081.50545154983,77463.59922869781,48005.955430156595,157824.1883427203,1061610.4597620955,3729167.475799704,2497.5659880419694,198098.21767312798,3020900.081234359,265897.661763259,11510.287068066704
2024-08-01,191742.03327036957,122625.72724816414,,216325.55934611644,41877279.14332491,70319.7364781021,4633619.172470657,134472.8539673952,7204.264721591669,338311.7356146298,11981226.501242245,17502784.471192714,24304416.90561604,453490.32963309466,25379.89527709908,305768.26683224126,,5242735.37089671,1283437.7254968279,437152.14111297746,4831044.663061548,108770477.96010216,3767.7668454610093,65135.95025415294,1707312.6685782238,1277242.6334391714,253389.321954655,3666.34088524724,,12742732.43049895,,24203554.10978451,88040.17050590068,6012594.732660468,8994.430634657097,325852.3306989687,9768.203917913901,5578011.930367313,25759.851206861906,33823.201707579756,330740.198924578,,7031528.393560144,59182.99092827914,1217938.9685025755,12446096.726153318,96510.98822871044,379686.2286039266,5705789.2783526555,3899020.3154557487,35934.679199814316,9254.669970367288,307955.9946618996,240432.9166861052,3484386.015494575,2238798.454802714,100821.11002134957,,,142444.39849553877,1894039.8944746905,2362356.077442192,,1274126.9385810334,3954109.1058457433,9154.750681033967,,650572.2851144534,2080481.7393689859,,26940.166237115664,1618754.494770111,5957384.456321392,556921.5524871709,23313238.21142447,34329.76194815115,730.8101851851857,285035.76035931427,90460.14989376924,175991.15020628393,4645471.788257391,664903.7790407554,341223.60716141044,113136.14899664772,490796.69621673593,224295.904361645,238790.2068235578,63929.53070891149,10653329.492333477,159436.08734272546,65017.08411779509,,149890.8919365347,1059940.8282210783,3666717.7926520375,2497.189699578273,,2985909.929554962,283813.83193074627,11966.979793886074
2024-09-01,208911.18449904778,123055.08473880394,,195844.42192430937,41934145.20639925,69521.90073458847,4545735.975391121,136426.18550439022,6819.795460577383,346017.95567741845,11924546.37923021,17498965.84309505,24144559.08247551,433603.374912624,24890.867610803725,326722.6528242504,3721.4225223157177,5228894.727154855,1297716.953291243,451533.1458895556,4864784.946933805,109157690.16095011,3939.983190970357,69038.54969980479,1714617.380984356,1295244.528663806,262056.08183564045,4252.629215003927,,13896511.945729911,,23449897.380850106,93348.50550037668,5995849.073683417,8660.449088462185,329154.5066470052,9605.624357323873,5539907.326549391,27065.371004657653,32068.81503503011,355490.81274433347,,7702101.550897488,63712.85972217699,1221316.5011140744,12540137.076451741,94435.43071906792,374432.46275868296,5375157.718750281,3934208.4761222503,,9513.328389335167,304981.6237669254,,3436843.016815353,2204710.1701066727,99322.40765120827,,,141281.6320099062,1865040.2843182206,2437606.9385699355,,1253661.7569237736,3912560.0256980434,9213.226564043855,,639425.7986740267,2072941.4880071958,,27364.865172456965,1655287.383341261,5812257.0631479975,576822.625742127,23546766.183955077,37593.22757196312,,280319.0563283343,92432.15164622742,162300.60039388447,4571587.400407813,626998.255060008,342248.8469339236,109823.68868587069,498447.5821838819,219185.4093428387,241065.66129898233,63586.50968954895,10698554.77198938,154309.82422848078,67607.88466590691,,144388.0003861194,1073479.6594130087,3595216.8092980864,2504.6992338392424,231038.68954689713,2925508.437009713,297097.49110085325,12559.601875846276
2024-10-01,226166.5339171267,123808.259230462,,174841.6215577778,41951028.97835762,68233.78700128618,4448136.9764408115,137689.57016290742,,354603.90715103736,11866550.346740747,17483835.99022988,23991910.218565278,413139.0935860561,24496.917911449036,347016.9844461533,4067.7659259103157,5196377.499229435,1310821.4117994031,465193.91514529096,4894082.906356782,109499630.26268212,3990.026177200777,72757.5139178017,1722320.620983917,1310055.216492308,270705.93311549694,4860.1675390583805,,15012331.10292691,,22700638.69558414,98832.9225285674,5968093.0439233435,8392.530063243965,333715.13798232295,9488.374033366077,5502917.238948307,28464.70073355114,30164.085848142644,379465.93489769945,,8371695.295659377,67828.76850018094,1224989.1777220434,12585250.183595743,93133.93151643251,367030.6927156488,5072542.076280642,3979485.596808481,21724.609375933458,9769.8631393329,301448.8440260884,37001.718711100286,3377357.8098042286,2170078.986010732,97203.55100696032,,,140275.23187065,1828475.4391946397,2527659.3429838587,,1237423.8199509818,3873652.0693472247,9171.6385103049,,626748.9952817933,2065038.5532840397,,27861.93929437296,1693585.5473362117,5719517.405467198,598732.4992058693,23865148.405637775,40936.68966374184,,275626.579664027,94715.880969265,148643.7198412288,4551970.817835994,589806.8217156947,344110.4605398194,105601.61139014631,505581.7520885952,213174.81729037428,243181.28400299564,62764.265028537266,10760347.211242963,149068.53691026662,70596.85931937864,65399.860876036786,138612.31508366152,1090461.134643838,3514836.12245287,2519.310518188556,,2867286.7650684947,309390.49569096375,13204.206654521075
2024-11-01,243507.27142759692,124645.12703451114,,153366.83703273578,41942553.00015969,66881.36242229702,4345815.999619255,138841.57399128526,,363964.3885146665,11792749.589033613,17463297.91627937,23837561.475291748,392629.10070326057,24158.403316286818,367074.2583179501,4423.157450690706,5159543.352084536,1323256.8751605914,478190.8442066788,4921423.742512152,109833841.72379217,4006.081401714566,76408.9424626262,1730248.1097457176,1324073.0405715567,279635.466237534,,18739.821506076398,16112365.342645122,,21964979.97193773,104490.45092708568,5937340.658281669,8156.14155299214,338409.49880602624,9397.680117446613,5467007.536633737,29888.101704745088,28155.358318778188,403231.440852247,,9043540.552015861,71851.28086535036,1228584.3956271757,12603427.90811229,92147.59155507795,358950.0116891806,4781030.474341196,4027382.624387096,7536.337161067804,10024.348588787425,297866.9025618751,-166612.63652550275,3313698.042121055,2135198.9641961665,94857.44585469854,,12074.297710482613,139264.98188109687,1790003.9792051383,2619607.092163524,276.57021604938285,1221510.481463882,3835810.624712028,9090.045728205281,,613639.8524702538,2056830.8598884102,,28369.601718863065,1733604.5534766193,5642828.756793577,620491.5128101448,24206658.603216946,44362.94502535855,,,97072.48234581707,134891.59464417194,4557892.271599923,553115.3287782967,346049.5595994282,101041.93672401682,512689.9024024355,207341.78895887066,245070.883911513,61749.10168229829,10827857.983309852,143590.06498035832,73891.4615495539,83060.66867037561,132622.44745718435,1108405.2426867748,3431546.366254024,2538.433881658772,263740.3945507496,2808914.1540084006,321337.81586606,13859.517057164978
2024-12-01,260930.8201060664,125543.47276581661,,,41912727.83299898,65474.21094917789,4240565.993093532,139966.38584810283,6478.168319677536,373982.80205144506,11710332.806255808,17439149.450399764,23680507.488444153,372003.50315243565,23839.04839907283,387032.48643221805,4787.253185840133,5121180.723593258,1335341.3860870332,490843.65499041084,4947096.511987531,110164784.69388485,4007.4354688430303,80027.65886192785,1738218.2805023736,1337491.0146655948,288739.21656264813,5485.820630428012,,17214834.172778312,,21240816.195991725,110329.56330961215,5904064.593827597,7924.402906953722,343215.8055055641,9319.59025680975,5431542.339800874,31301.847780822565,26075.85891798705,427657.2305988392,,9718845.336433748,75846.90216763294,1232174.5532827505,12612493.271950709,91332.69860472807,350367.5376028648,4499169.832807484,4077254.9161354066,-6687.081838858381,10276.825124740897,294114.13688292715,-369976.74372175994,3247343.905603635,2100039.1510349154,92390.83090265606,,10080.493471717286,138312.743890953,1750323.107287089,2713649.6173390727,,1205571.0126832481,3797762.387921893,8984.934739168517,,600031.8078198431,2048454.3397719618,78.04114422582306,28873.783211345224,1776402.4859240102,5577272.121104625,642145.4043617749,24563160.733308423,47880.09779824238,,270963.9589423455,99511.37331389441,121045.7379620678,4575798.428163457,516383.77073872485,348091.788879877,96320.06864870037,519677.26035007054,202326.37200972415,246953.3522718355,60598.18987745931,10894815.528679866,137816.42984590202,77760.40843164208,101060.6554049715,126612.99447451354,1127180.4436265205,3347110.602142034,2561.132479984204,296450.1148372304,2749679.602613622,333019.39290467766,14519.832527561979
2025-01-01,278434.0265359434,126504.74120809304,43991.350115740795,131393.75925422943,41869972.256404996,63974.45690634132,4133170.4683935503,141054.21360071778,,384556.42567324534,11625139.22701943,17412357.76171142,23521210.897229593,351194.332202369,23520.23314768403,406945.13850966765,,5081580.317602403,1347258.0456871751,503332.33584221837,4971248.954431736,110492986.78007962,3998.6676880031546,83623.80687191409,1746210.2697166693,1350258.196370856,297843.0760728275,,,18326684.363681126,,20526357.957739063,116336.01378526984,5868173.435606916,7685.575108951911,348270.2173264619,9245.820651871069,5396198.130830009,32695.97499163657,23933.71658599565,453102.3629632385,7019464.596756044,10397663.368376981,79836.27345901483,1235803.1584500666,12621707.760805743,90639.69293577566,341300.3192901269,4226744.917134385,4129130.5441596564,,10527.295693946533,290103.35192261543,,3178825.12221825,2064570.9398297968,89845.04240585148,,8070.006221518163,137452.85644837611,1709292.729392115,2810700.5964188036,,1189812.8933437103,3758645.4717268306,8862.287358822785,4452814.376064973,585828.9509094636,2040015.1008525705,,29369.79104968425,1822388.461822297,5521782.854495097,663837.534894903,24935828.42180796,51527.60944410053,,,102047.58633347935,107104.16125635355,4599812.867204217,479355.7106264387,350351.3631474103,91502.91754500139,526434.1833625223,198307.6591030934,248944.49933295575,59327.81175999992,10958547.65201961,131741.3200317463,82307.6953995959,,120689.33901541968,1146829.6238249347,3262424.9338478153,2587.012514637555,329235.63172845455,2689359.4635973577,344432.675958164,15183.650517282085
2025-02-01,296015.8171769799,127537.06291716787,,108960.67692688003,41821568.99282672,62353.28947589196,4024400.650143623,142083.25070750475,,395565.92705357564,11540495.671106018,17383373.44231155,23360770.685691014,330146.7710099054,23190.338535183473,426823.357253928,,5040548.887070084,1359035.1286747837,515769.033866238,4994023.977657711,110817881.88144739,3977.67691667262,87202.47417834887,1754182.7287637345,1362315.852015354,306839.3702282829,,,19448622.503765758,,19818045.91594569,122492.37450854792,5829458.7809045715,7429.595986957191,353675.7133940687,9171.303605773033,5360695.920441961,34067.75943168615,21739.152907724045,479650.607165579,7019464.596756041,11080160.550257614,83817.72865260331,1239481.59652219,12635543.781182302,90042.93456661633,331760.9039207487,3963467.384703826,4182704.4824517155,,,285788.92150175845,,3108544.5641596676,2028808.8479863517,87244.87341078988,,,136694.78834854127,1666762.521553939,2911328.5289780805,,1174459.4279153121,3718178.1173064825,8724.750906991665,4452814.376064973,571012.8670864233,2031594.9538050068,,29860.217007733543,1871441.583001334,5475204.790151441,685619.3033976929,25325957.743446045,55336.68522351216,,266333.4477894614,104692.74222049498,93088.85460024294,4626083.416816376,441958.2412271693,352915.62324901397,86616.03373225819,532882.0065431744,195251.39380280237,251095.70391914083,57946.69560499349,11018367.268244792,125349.2949104159,87512.56977344351,119428.31144194995,114908.50935481963,1167299.0134129329,3177842.2179991496,2615.9588968190687,362130.7838642142,2628021.2772719143,355585.7837417134,15849.835627753328
2025-03-01,,128652.24855785174,,86084.20765258024,41772745.233181566,60593.66696753206,3914801.521649862,143027.77770850467,6174.678416038118,406875.06399407086,11459366.05364911,17352606.95143054,23200678.09736644,308824.33888021496,22841.30585538648,446685.27284825256,,4997610.913006878,1370709.7906208187,528237.1552195933,5015556.647099531,111137779.66483589,3941.16987768993,90762.46020635974,1762102.4861686414,1373562.657424051,315670.984480692,6127.611363126829,,20581162.403620478,,19112772.967721146,128784.26161083375,5787773.453383394,7151.658293337059,359454.83744187653,9093.008711430683,5324791.735573699,35417.20479922556,19509.10834214372,507255.35888071475,7019464.596756044,11765889.78660385,87761.87596116602,1243268.2605598096,12655479.985136345,89529.38224776066,321735.53071051644,3709168.8621013258,4238438.217590774,-20970.1247354872,,281145.467601546,,3036640.5316632255,1992784.5211368038,84623.73938647966,,6042.055181363542,136047.51123238634,1622824.4028500319,3015921.863839702,276.57021604938296,1159759.8699944543,3676533.469188795,8573.483137541507,4452814.376064975,555617.6156986759,2023220.157216189,,30348.638306982757,1923181.334038122,5436838.058674995,707686.520821908,25734013.76291248,,,261735.79492737743,107455.05089370128,79036.21112083942,4652413.76672705,404265.86166282103,355843.4877813143,81660.12459963998,538991.0533314518,193039.1442106616,253448.10745533812,56462.670407061254,11074579.801524445,118628.15032709445,93305.22741810931,138173.69070010047,109294.75727375958,1188559.4632465004,3093256.6183320573,2647.3088256307883,395138.92729013914,2565867.6138656386,366492.24859205296,16518.797375431364
2025-04-01,313681.4449010988,129861.24379660797,,62760.61772605367,41726252.20259803,58684.4908794142,3804612.0228268155,143854.8642287821,5907.1531743661635,418388.31278356136,11384834.640954494,17320359.913681813,23042116.150127854,287210.0217891515,22472.313170316345,466515.0447271327,5160.011169090495,4952149.237344685,1382332.1694121296,540757.7784780946,5035938.587914931,111450121.7865608,3886.3402413850845,94301.74257531996,1769941.379183375,1383910.7984730327,324313.2464440125,6784.582065725606,,21727208.720552906,,18408603.303699777,135209.20238514786,5742994.17071909,6852.953669023648,365621.7321242609,9010.404901147034,5288308.0086959535,36746.995809873755,17254.776023951574,535795.7597628863,7019464.596756043,12453768.59752681,91644.98869991253,1247200.4465738889,12682132.848818656,89102.79672996805,311224.730393468,3463978.3732202426,4296911.217739613,,10775.784675929715,276159.82116678194,-572282.7660804691,2962920.991822682,1956484.897537998,81996.13516417774,,3996.907217345546,135533.65563780387,1577484.4823709659,3125122.3761104094,,1145939.9109638943,3633954.687595806,8408.429811127318,4452814.376064975,539667.6543897855,2014871.3953077318,,30838.234581473327,1977258.0429770215,5406472.373509169,730222.9422569443,26160346.14120186,,,257166.74675149514,110329.95235351709,64953.489517099566,4678019.906085585,366344.19531344087,359160.17002118065,76627.83468210143,544760.807139398,191488.5373503794,256020.91705867666,54880.550404439186,11127905.624889966,111583.1403318962,99596.0815132157,157309.1044100252,103845.37048390441,1210632.0445187693,3008291.973176539,,428279.0490220735,2503102.7168687345,377149.02900294226,17191.622875498586
2025-05-01,,131166.15386238767,,38992.11866104204,41682257.46623917,56617.400510963926,3693760.6982913506,144539.60384294466,5677.050014377983,430047.66567357717,11318247.412118347,17286435.847510375,22885387.091800828,265321.1411594199,22087.89527242803,486283.3638784341,,4903641.863589522,1393955.000300885,553335.2377479838,5055191.639076332,111752351.39489958,3810.2169019678363,97814.95447855811,1777699.2002371408,1393347.1294729956,332764.18881314783,7456.305259380388,,22886772.001164656,,17703776.013504345,141787.28280989607,5695029.5578003,6536.948036148304,372204.17587913614,8923.780920092458,5251193.790268052,38062.72315118337,14983.363832648063,565077.9758332926,7019464.596756045,13142977.05762923,95455.44705122725,1251313.4349603085,12714518.82440261,88772.95275233698,300195.1279636568,3227246.854823864,4358504.538511214,-35287.2990629061,,270822.40205664135,,2887129.6378332167,1919894.74431133,79347.47133347842,,1937.3668167609158,135157.47135385973,1530674.533599549,3239487.6209489177,,1133212.356841081,3590722.7969394955,8229.230785044814,4452814.376064976,523162.33498275996,2006520.527570988,,31332.204238807684,2033356.520393684,5385414.704696022,753332.9855311388,26605822.006201092,59313.33461506124,,,113301.67648071382,50848.66860669447,4703776.860388887,328260.41259101825,362855.8553911914,71496.02480165826,550204.9578527943,190423.1880852251,258796.6049524229,53200.695224569834,11179264.856788615,104255.59807591588,106288.63633433868,176836.66079475344,98554.57146487468,1233419.0108916522,2922479.477194709,2680.0123795120967,461513.4529256687,2440027.7232914064,387542.1143180722,17869.53750021572
2025-06-01,331439.1076865665,132568.0018758532,,14785.37745279702,41639137.0428546,54386.02231071534,3582016.4285590868,145066.1234598152,5486.727969466726,441822.91287445807,11259520.174694747,17250767.844229624,22730725.614154413,243183.78199656948,21692.23677639224,505964.95254274696,,4851596.6549390005,1405505.5354681415,565977.453474026,5073407.054781048,112043314.37733486,3710.930518149984,101300.28006330418,1785409.283183811,1401831.9417566655,341034.8070045528,8143.220404891296,,24054931.139796615,,16997350.881948333,148502.01897630625,5643882.018787341,6207.826767055547,379199.67272890883,8834.617878313406,5213649.033524719,39370.89721932371,12695.481083626932,594939.5079302702,7019464.596756047,13832865.306711692,99186.56863476856,1255596.5737593598,12751415.550784675,88549.944004849,288619.18229989277,2998298.6773100886,4423313.381034047,-49586.5786223747,,265154.1932252911,,2809243.149339961,1883054.448949895,76654.14680854738,,,134907.934870705,1482329.066451347,3359185.2499288013,276.5702160493831,1121726.1822434268,3546987.5708421934,8034.561392914355,4452814.376064977,506113.63085731224,1998188.5746298463,,31832.630019626933,2091034.9417396288,5374882.777155625,777073.5536045886,27071197.900879458,63448.98915564432,,252612.98272483962,116366.49440680354,36749.86371680849,4731727.967718445,290060.173079685,366927.276434071,66246.24243974054,555346.8268538748,189696.35125994583,261746.37756713797,51417.06566149537,11229642.676306203,,113298.63946157777,,93398.94883548327,1256975.3008639622,2835600.5749983694,2713.769965404219,494736.34962955606,2376928.1479879096,397656.0667223619,18555.238788755672
2025-07-01,349292.2728377538,134060.95092400548,,-9826.758401543448,41596103.8835359,51984.07886196348,3469137.1699873735,145421.43945835193,5338.82977935837,453730.73860208853,11206921.887024922,17213399.08563387,22578279.30240089,220818.48245424486,21292.28492907061,525551.2703470376,5541.905851077336,4795782.194674611,1416964.3326985086,578648.9511962369,5090625.026214326,112323362.41574858,3587.790702859364,104754.8826833002,1793167.990030435,1409348.9901593155,349146.9884928152,8846.689042278902,,25226710.075440828,,16290757.486644637,,5589684.357084872,5869.9531106099585,386573.2622410719,8745.749011401937,5175912.9443776915,40678.235559553825,10384.936131605018,625239.6407741471,7019464.596756047,14522932.977394141,102837.03992762431,1260019.0142233889,12789709.303094301,88449.72551997055,276512.4187541061,2776665.950857249,4490972.4772329815,-63790.62439786746,,259224.27712257887,,2729217.478270269,1846018.5985537232,73889.9495676984,,-131.6030798185559,134765.02380109084,1432159.6523282023,3483916.7166014886,,1111490.8587112129,3502879.618235573,7823.646165883094,4452814.376064977,488582.79797399504,1989904.1842482428,,32340.307575056166,2150029.0229094233,5375226.5786938,801393.3426361453,27556665.17900736,67732.3649886208,,248080.41238394994,119522.96641024499,22653.135408882248,4764186.774752052,251777.0505272983,371364.43086818303,60863.7895874345,560196.4472915155,189204.94407660144,264836.6445169591,49526.075983566465,11280055.640881443,96686.07523849254,120547.09002374367,196614.64414274515,88353.47145729142,1281371.6543792905,2747698.9549387675,2749.236501928989,527885.6257913888,2313977.3898359155,407520.04837237514,19249.571080208734
